sp_id	sp_hh_id	age	sex	work_id
7247	3205	35	M	260
7248	1187	72	F	X
7249	275	19	M	291
7250	1719	66	M	X
7251	1101	59	M	215
7252	1861	34	M	214
7253	2092	75	F	X
7254	718	52	M	295
7255	318	34	F	241
7256	534	39	M	218
7257	1609	16	F	14
7258	1777	46	F	108
7259	3226	40	F	172
7260	2285	55	M	125
7261	2941	15	M	17
7262	2565	65	M	X
7263	1245	19	F	205
7264	1334	27	M	244
7265	1201	33	M	167
7266	1795	26	F	287
7267	3292	62	M	209
7268	2086	39	F	230
7269	2702	71	M	X
7270	1455	49	F	124
7271	1934	19	F	120
7272	747	36	F	239
7273	3275	71	F	X
7274	841	61	F	153
7275	2496	68	F	X
7276	1519	17	F	1
7277	2732	67	M	X
7278	2173	45	F	227
7279	1089	47	M	100
7280	793	64	M	272
7281	2832	30	M	273
7282	1268	53	F	275
7283	1551	60	M	234
7284	2274	61	F	109
7285	2513	58	M	242
7286	2691	23	F	139
7287	293	64	F	238
7288	2769	74	M	X
7289	1405	29	F	283
7290	1649	50	M	273
7291	2804	77	F	X
7292	2214	55	F	144
7293	2817	38	M	186
7294	1242	63	F	240
7295	3055	32	M	126
7296	2919	21	M	149
7297	1076	18	M	160
7298	1398	74	F	X
7299	1694	69	M	X
7300	2615	30	M	112
7301	1038	43	M	239
7302	1364	37	M	256
7303	2650	28	F	184
7304	1563	63	F	183
7305	1113	47	M	119
7306	2953	39	M	130
7307	2089	35	M	107
7308	1292	31	M	123
7309	1162	37	M	266
7310	1030	71	M	X
7311	242	72	F	X
7312	162	28	M	132
7313	3067	34	M	141
7314	2740	44	M	242
7315	2857	33	M	295
7316	979	67	M	X
7317	518	70	M	X
7318	898	37	F	292
7319	783	76	F	X
7320	2832	47	M	259
7321	1180	32	F	238
7322	85	47	M	193
7323	1736	46	F	136
7324	1034	75	M	X
7325	138	68	M	X
7326	754	31	M	246
7327	2954	33	F	278
7328	713	48	F	133
7329	2204	39	M	298
7330	2456	25	M	287
7331	2835	30	F	152
7332	3297	75	M	X
7333	580	21	M	239
7334	3256	30	M	289
7335	3267	30	F	195
7336	554	54	F	293
7337	396	26	M	204
7338	1938	49	M	147
7339	1687	35	F	139
7340	1620	64	M	251
7341	1158	57	M	277
7342	1333	31	M	295
7343	1890	46	M	187
7344	810	55	F	142
7345	3010	20	M	116
7346	2590	41	M	201
7347	3081	34	M	282
7348	3035	39	F	261
7349	170	23	F	210
7350	2338	67	F	X
7351	3240	75	M	X
7352	3217	52	M	169
7353	740	17	M	19
7354	1842	69	F	X
7355	2636	15	F	4
7356	2783	59	M	176
7357	457	61	M	134
7358	2749	40	F	261
7359	3027	28	M	115
7360	1326	68	M	X
7361	2094	60	M	245
7362	3089	45	F	137
7363	1602	73	M	X
7364	1384	43	F	270
7365	1285	31	M	131
7366	1147	28	F	106
7367	231	50	F	145
7368	2998	72	F	X
7369	2685	38	M	288
7370	112	77	M	X
7371	593	39	M	117
7372	3318	73	F	X
7373	2907	46	F	170
7374	2439	32	M	139
7375	2440	51	F	187
7376	2376	40	F	177
7377	1239	23	M	277
7378	1888	78	F	X
7379	2795	34	M	104
7380	2415	68	M	X
7381	2130	44	F	281
7382	2854	67	M	X
7383	2870	77	F	X
7384	1100	25	M	185
7385	1527	45	M	285
7386	1970	63	M	121
7387	952	33	M	173
7388	1503	26	M	189
7389	372	29	M	178
7390	2312	45	M	265
7391	110	57	F	218
7392	2355	51	M	276
7393	1224	43	M	228
7394	226	40	F	177
7395	2233	16	F	4
7396	3012	29	M	194
7397	31	18	F	127
7398	614	64	M	197
7399	1795	52	M	134
7400	99	37	F	287
7401	1363	73	F	X
7402	811	42	M	161
7403	1821	22	F	186
7404	2700	43	M	273
7405	814	25	M	207
7406	1822	32	F	224
7407	1020	69	M	X
7408	3026	64	F	178
7409	2136	28	F	224
7410	1087	23	F	160
7411	922	25	M	292
7412	1411	77	M	X
7413	1483	67	M	X
7414	2634	53	F	125
7415	2866	70	M	X
7416	2980	42	F	262
7417	1660	53	F	156
7418	1918	39	M	290
7419	797	35	F	231
7420	1958	24	M	141
7421	3067	57	F	272
7422	1013	29	M	266
7423	3021	62	F	292
7424	2681	35	F	121
7425	346	74	M	X
7426	724	64	M	238
7427	2949	37	M	264
7428	1102	27	M	189
7429	1389	18	M	278
7430	1038	23	F	157
7431	136	49	F	106
7432	1328	35	M	235
7433	2445	72	M	X
7434	792	32	F	150
7435	79	57	F	250
7436	1779	20	M	189
7437	705	26	M	207
7438	982	26	M	108
7439	1442	16	F	14
7440	1266	29	F	137
7441	1075	37	F	210
7442	744	43	F	112
7443	2432	21	M	106
7444	375	42	M	238
7445	1754	28	M	277
7446	2254	58	F	166
7447	2537	44	F	140
7448	1992	46	M	256
7449	2929	20	M	264
7450	1335	41	F	283
7451	2680	38	M	115
7452	592	48	M	143
7453	1066	54	F	149
7454	533	61	M	298
7455	2570	38	F	233
7456	2873	79	M	X
7457	1177	32	M	117
7458	1336	58	M	246
7459	1318	71	F	X
7460	598	42	F	150
7461	113	37	F	293
7462	1136	48	F	102
7463	1199	25	M	188
7464	1846	49	F	153
7465	1326	56	M	148
7466	1988	42	M	127
7467	1540	38	M	137
7468	734	22	M	127
7469	1986	67	M	X
7470	3293	18	M	131
7471	3243	19	M	140
7472	2366	63	F	135
7473	996	44	M	202
7474	2261	77	F	X
7475	253	61	M	135
7476	124	40	F	206
7477	1237	71	M	X
7478	624	51	F	225
7479	3157	21	M	186
7480	1540	54	F	165
7481	3137	53	F	237
7482	1656	76	F	X
7483	1267	67	M	X
7484	2946	18	M	169
7485	1161	39	F	299
7486	2295	21	F	178
7487	441	42	M	192
7488	2093	34	M	290
7489	2706	25	M	191
7490	2928	21	M	121
7491	1017	37	M	119
7492	554	75	F	X
7493	809	48	F	132
7494	971	33	F	242
7495	1113	72	F	X
7496	2778	23	M	234
7497	3069	62	M	189
7498	3002	55	F	149
7499	3300	62	M	109
7500	1834	59	M	178
7501	1315	39	F	136
7502	3139	39	F	158
7503	1275	33	M	187
7504	3113	53	F	203
7505	99	41	M	162
7506	2920	77	F	X
7507	1480	33	M	120
7508	1615	42	F	203
7509	301	47	M	178
7510	1223	24	M	136
7511	1683	44	M	144
7512	488	36	F	241
7513	3178	17	M	11
7514	1425	62	M	215
7515	1005	16	F	12
7516	477	68	F	X
7517	1146	20	M	183
7518	3149	54	M	260
7519	1336	16	F	3
7520	1136	16	F	8
7521	2909	69	M	X
7522	2857	74	M	X
7523	1706	20	F	186
7524	518	33	M	271
7525	1221	41	M	210
7526	3170	15	M	3
7527	2507	47	F	252
7528	230	54	F	195
7529	1192	46	M	185
7530	2056	31	M	235
7531	3244	22	M	215
7532	1978	71	F	X
7533	1384	56	M	289
7534	2243	23	F	245
7535	3091	49	M	191
7536	2402	67	F	X
7537	1888	68	M	X
7538	1073	39	F	255
7539	464	76	F	X
7540	2404	69	M	X
7541	2898	60	F	239
7542	974	38	M	291
7543	1182	60	F	101
7544	66	36	M	286
7545	1997	25	F	264
7546	2907	62	F	223
7547	571	22	M	103
7548	308	53	F	268
7549	783	49	M	272
7550	121	63	M	208
7551	766	60	M	210
7552	773	52	F	133
7553	2144	22	F	186
7554	3186	68	F	X
7555	987	51	M	112
7556	2010	54	M	106
7557	540	48	F	131
7558	2050	31	M	122
7559	3284	47	F	276
7560	580	61	F	299
7561	1664	66	M	X
7562	2381	23	M	146
7563	1048	47	M	264
7564	2790	74	M	X
7565	506	35	F	275
7566	3048	72	M	X
7567	3248	24	M	128
7568	1911	20	M	264
7569	733	27	F	122
7570	1572	79	M	X
7571	514	34	M	137
7572	2943	71	F	X
7573	361	60	F	226
7574	2322	22	F	143
7575	2225	24	M	104
7576	3258	25	F	279
7577	527	26	F	139
7578	2961	24	M	238
7579	279	39	M	177
7580	2754	63	F	205
7581	3270	63	M	229
7582	1373	25	M	262
7583	1947	76	F	X
7584	1445	50	M	272
7585	2112	53	M	148
7586	290	67	F	X
7587	2066	70	F	X
7588	64	15	M	3
7589	330	70	F	X
7590	1894	18	F	205
7591	763	44	M	171
7592	1964	26	M	259
7593	3089	49	M	295
7594	2491	66	F	X
7595	141	45	F	208
7596	1332	66	M	X
7597	444	21	M	224
7598	2544	36	M	170
7599	2474	70	M	X
7600	1499	72	F	X
7601	1269	78	F	X
7602	450	26	F	138
7603	1826	21	F	275
7604	351	69	F	X
7605	599	76	F	X
7606	711	69	M	X
7607	870	50	F	190
7608	1984	38	F	136
7609	1185	58	F	287
7610	3212	31	F	180
7611	393	16	M	10
7612	842	27	M	231
7613	2449	45	F	122
7614	2098	42	M	241
7615	2792	74	M	X
7616	1319	41	M	104
7617	2954	29	M	293
7618	1036	47	F	209
7619	1359	34	F	251
7620	991	56	F	117
7621	1039	26	F	126
7622	28	37	F	123
7623	388	28	M	128
7624	1316	39	F	238
7625	833	45	F	245
7626	250	68	M	X
7627	2028	19	M	222
7628	1529	27	F	227
7629	98	42	M	211
7630	1839	57	F	216
7631	1361	61	M	231
7632	1063	52	F	132
7633	3110	76	F	X
7634	1324	53	F	141
7635	2227	51	F	259
7636	892	22	M	278
7637	1493	66	F	X
7638	1306	47	F	224
7639	2798	56	F	103
7640	1188	41	F	119
7641	453	22	M	294
7642	97	37	M	167
7643	2357	78	F	X
7644	262	34	F	289
7645	2341	30	M	157
7646	1794	31	F	274
7647	2297	33	F	179
7648	2293	22	M	286
7649	2299	52	M	233
7650	2171	52	M	194
7651	325	67	F	X
7652	986	45	F	267
7653	2549	58	F	250
7654	687	74	F	X
7655	1740	31	M	279
7656	1861	53	M	103
7657	3138	56	M	264
7658	836	62	M	269
7659	59	26	F	143
7660	2779	32	F	224
7661	1522	20	M	141
7662	1397	57	F	128
7663	2314	49	M	246
7664	1677	68	M	X
7665	236	76	F	X
7666	2946	30	F	259
7667	218	22	F	143
7668	1551	45	F	154
7669	1838	24	F	179
7670	1430	70	F	X
7671	3023	34	F	232
7672	589	19	F	212
7673	1672	37	M	273
7674	917	23	M	272
7675	1493	72	F	X
7676	918	73	F	X
7677	1134	68	M	X
7678	2401	60	M	120
7679	1837	36	M	177
7680	2139	78	M	X
7681	1906	22	F	249
7682	702	34	M	129
7683	2121	65	M	X
7684	2733	53	M	122
7685	2770	51	M	104
7686	1322	64	F	162
7687	1529	48	M	158
7688	1222	47	F	181
7689	3006	45	F	151
7690	1056	68	F	X
7691	648	58	F	164
7692	760	48	F	138
7693	2919	76	M	X
7694	1358	37	F	102
7695	2191	60	M	269
7696	1770	70	M	X
7697	949	21	F	170
7698	2092	75	F	X
7699	2080	17	M	12
7700	1767	52	F	281
7701	28	48	F	114
7702	3068	58	F	280
7703	2471	44	M	171
7704	2539	31	M	169
7705	160	73	F	X
7706	2893	24	F	103
7707	1231	32	F	193
7708	18	59	M	244
7709	1127	73	F	X
7710	2720	76	F	X
7711	2280	73	F	X
7712	2472	63	F	133
7713	904	77	M	X
7714	755	46	F	223
7715	1571	24	F	233
7716	837	25	M	135
7717	894	76	F	X
7718	2287	61	F	198
7719	2197	48	M	266
7720	2671	31	F	179
7721	1432	68	M	X
7722	17	54	F	165
7723	2962	33	F	235
7724	2274	67	F	X
7725	652	78	M	X
7726	1680	61	F	242
7727	260	20	M	290
7728	1753	30	M	190
7729	2722	32	M	179
7730	1628	66	M	X
7731	2048	62	M	292
7732	2222	57	M	158
7733	1867	53	F	109
7734	205	63	F	106
7735	2463	26	F	211
7736	1177	24	F	175
7737	3175	69	M	X
7738	792	15	F	17
7739	3137	63	F	111
7740	1141	50	M	178
7741	3228	35	F	145
7742	1106	51	M	131
7743	2566	38	F	259
7744	1858	69	F	X
7745	1091	39	M	214
7746	3310	21	F	213
7747	1608	38	F	225
7748	1840	25	F	189
7749	979	26	F	160
7750	3058	49	M	296
7751	2638	77	F	X
7752	67	71	M	X
7753	3248	27	M	160
7754	684	37	F	201
7755	1279	53	M	213
7756	63	26	F	273
7757	814	48	M	295
7758	403	45	M	191
7759	2240	76	M	X
7760	2003	27	M	282
7761	1353	45	F	228
7762	71	16	F	13
7763	2926	29	F	206
7764	2789	71	F	X
7765	2994	48	M	294
7766	1087	43	F	148
7767	245	30	F	124
7768	2567	53	F	115
7769	393	51	M	240
7770	772	35	M	279
7771	3249	58	M	207
7772	3276	33	M	263
7773	1670	22	M	299
7774	1618	55	F	143
7775	1557	75	M	X
7776	2959	40	F	182
7777	1152	43	M	146
7778	1219	33	M	223
7779	1218	72	M	X
7780	2232	71	M	X
7781	247	51	M	179
7782	2043	75	M	X
7783	2372	44	F	175
7784	2208	39	M	119
7785	706	79	M	X
7786	2670	20	F	245
7787	2973	32	M	281
7788	2114	24	M	111
7789	2978	25	F	211
7790	254	79	F	X
7791	283	79	M	X
7792	3132	66	M	X
7793	2166	45	M	252
7794	423	31	M	159
7795	2604	69	M	X
7796	2022	50	M	174
7797	36	40	F	209
7798	531	67	F	X
7799	91	31	F	133
7800	1941	39	F	240
7801	1943	16	M	14
7802	1241	19	F	265
7803	1759	18	M	239
7804	98	50	M	135
7805	1480	20	F	127
7806	531	35	M	138
7807	1833	40	F	176
7808	2586	69	F	X
7809	1052	53	F	270
7810	1348	47	F	203
7811	3295	28	F	190
7812	80	70	M	X
7813	2611	35	F	214
7814	1482	60	M	258
7815	614	30	M	101
7816	2224	30	M	216
7817	2570	43	M	181
7818	1773	22	F	189
7819	1481	17	M	10
7820	423	33	F	130
7821	1124	36	M	160
7822	2035	60	F	201
7823	2624	27	F	155
7824	1404	47	F	182
7825	2579	19	F	227
7826	332	41	F	113
7827	653	38	M	113
7828	740	77	M	X
7829	1113	62	M	256
7830	1628	77	M	X
7831	511	26	F	277
7832	42	42	M	149
7833	885	58	M	290
7834	1950	57	M	200
7835	2129	31	M	292
7836	402	54	M	167
7837	2155	63	F	170
7838	1135	71	F	X
7839	1238	78	M	X
7840	1767	71	F	X
7841	1842	57	M	110
7842	506	37	F	113
7843	1145	41	F	205
7844	3206	72	M	X
7845	1842	51	F	203
7846	720	20	M	230
7847	1395	79	M	X
7848	257	20	F	227
7849	1721	64	F	107
7850	1822	36	F	270
7851	954	39	F	236
7852	3252	65	M	X
7853	2981	62	M	118
7854	1072	79	M	X
7855	1623	74	M	X
7856	897	60	M	239
7857	2067	50	M	254
7858	1070	72	F	X
7859	451	52	M	211
7860	898	25	M	157
7861	1080	26	F	124
7862	741	56	F	144
7863	3164	53	M	201
7864	82	25	M	147
7865	737	50	F	149
7866	79	66	M	X
7867	1686	45	F	180
7868	2331	47	F	143
7869	1335	27	F	158
7870	997	32	M	260
7871	2208	55	M	202
7872	1340	72	F	X
7873	2003	70	F	X
7874	1692	38	M	177
7875	1180	45	M	255
7876	2936	69	M	X
7877	1738	24	F	117
7878	2516	74	F	X
7879	853	16	F	1
7880	462	29	M	215
7881	2902	17	F	10
7882	117	57	F	242
7883	1690	45	F	288
7884	2412	70	M	X
7885	1655	77	F	X
7886	1735	29	F	110
7887	1937	24	M	263
7888	466	52	F	242
7889	1799	61	M	280
7890	2232	71	M	X
7891	660	64	F	161
7892	3238	29	M	147
7893	2123	32	F	193
7894	2874	16	M	15
7895	1715	57	F	290
7896	2551	40	M	186
7897	795	52	M	270
7898	1587	56	M	149
7899	587	19	F	159
7900	2704	25	F	158
7901	2748	79	F	X
7902	635	48	M	114
7903	2892	15	M	11
7904	1275	16	F	13
7905	2883	34	F	139
7906	1154	75	M	X
7907	2812	35	M	130
7908	358	26	M	172
7909	2740	36	F	110
7910	1432	34	M	180
7911	1885	15	F	1
7912	1519	44	M	161
7913	622	38	F	235
7914	482	28	M	150
7915	980	50	M	156
7916	1874	38	F	231
7917	3150	74	M	X
7918	978	69	M	X
7919	1538	38	M	263
7920	2338	38	F	246
7921	1321	68	M	X
7922	1705	40	F	123
7923	2800	52	M	140
7924	1995	79	M	X
7925	2071	65	F	X
7926	806	49	F	148
7927	2220	57	F	273
7928	835	43	F	135
7929	2366	51	F	109
7930	908	72	F	X
7931	2846	68	M	X
7932	3039	53	M	177
7933	855	56	M	234
7934	3265	42	M	239
7935	2729	43	F	185
7936	916	57	M	275
7937	3190	17	M	5
7938	3078	24	M	263
7939	843	73	F	X
7940	2531	28	F	159
7941	132	61	M	195
7942	1117	56	F	107
7943	861	46	M	234
7944	294	46	F	206
7945	2689	56	M	270
7946	1000	46	F	157
7947	2440	40	M	180
7948	2297	15	M	14
7949	2751	70	F	X
7950	3215	16	F	2
7951	1261	44	F	183
7952	287	66	F	X
7953	2325	23	M	216
7954	2435	36	M	299
7955	450	48	M	121
7956	2339	63	M	248
7957	3241	15	M	15
7958	2491	67	M	X
7959	2704	54	M	232
7960	1208	59	M	201
7961	3117	23	F	244
7962	1779	36	M	299
7963	2875	32	F	246
7964	1970	57	F	104
7965	476	53	F	122
7966	253	20	F	182
7967	1420	62	M	113
7968	2337	21	F	109
7969	1236	30	M	130
7970	1000	15	M	13
7971	21	51	F	226
7972	316	51	M	249
7973	2612	78	M	X
7974	1462	76	F	X
7975	1447	75	F	X
7976	1257	47	M	136
7977	2171	44	M	266
7978	2922	34	M	237
7979	960	74	M	X
7980	2262	38	F	130
7981	1946	18	F	270
7982	839	51	F	198
7983	2695	18	F	263
7984	968	32	M	134
7985	1854	62	F	210
7986	2778	47	M	167
7987	600	72	M	X
7988	792	42	F	282
7989	40	49	M	216
7990	2800	24	M	295
7991	2991	79	M	X
7992	648	56	F	225
7993	182	23	M	274
7994	265	74	M	X
7995	2819	29	M	105
7996	863	71	M	X
7997	432	36	F	218
7998	1220	78	F	X
7999	509	55	M	255
8000	447	70	M	X
8001	528	37	M	129
8002	3274	39	F	254
8003	2923	20	F	168
8004	1754	48	M	207
8005	1629	77	M	X
8006	3205	23	F	266
8007	1163	74	M	X
8008	669	63	F	134
8009	847	65	M	X
8010	2118	74	M	X
8011	2864	51	M	202
8012	3087	45	M	143
8013	1771	55	F	242
8014	3284	76	F	X
8015	1826	72	F	X
8016	3132	28	M	259
8017	3324	50	M	128
8018	446	50	F	290
8019	1026	22	F	105
8020	1772	40	M	126
8021	1360	50	F	127
8022	19	62	M	232
8023	2018	42	F	268
8024	561	76	M	X
8025	3150	65	M	X
8026	472	56	F	155
8027	28	43	F	211
8028	560	24	M	153
8029	2656	53	M	179
8030	3237	15	F	9
8031	458	53	M	117
8032	945	35	F	142
8033	1200	79	M	X
8034	984	29	F	188
8035	868	18	M	173
8036	3064	74	M	X
8037	2077	75	M	X
8038	1980	34	M	256
8039	2717	24	M	109
8040	826	48	M	233
8041	816	62	M	188
8042	2327	47	F	231
8043	2331	75	F	X
8044	1003	24	M	133
8045	1543	68	F	X
8046	2353	79	F	X
8047	2742	15	M	19
8048	109	19	F	260
8049	2372	29	M	231
8050	1230	42	F	271
8051	3306	37	F	197
8052	1962	31	F	130
8053	2506	27	M	179
8054	3259	28	F	293
8055	1964	25	M	285
8056	2530	42	M	159
8057	922	56	F	101
8058	1431	75	M	X
8059	1533	78	M	X
8060	1893	45	F	135
8061	2568	24	M	297
8062	3125	22	F	224
8063	1422	35	F	287
8064	1223	73	M	X
8065	391	64	F	250
8066	1673	44	F	202
8067	2819	31	M	274
8068	1870	34	M	215
8069	2961	62	M	200
8070	1522	16	M	14
8071	1196	51	F	179
8072	2134	15	F	11
8073	2606	18	F	143
8074	858	68	F	X
8075	1210	39	F	246
8076	3228	17	M	17
8077	1517	23	F	187
8078	1651	48	F	157
8079	2714	57	F	190
8080	1154	36	F	234
8081	843	16	M	9
8082	1105	46	M	177
8083	1826	30	M	221
8084	1683	15	F	20
8085	295	62	F	242
8086	2002	64	F	175
8087	2317	27	M	152
8088	645	29	F	122
8089	2583	67	M	X
8090	2136	58	F	176
8091	925	22	M	172
8092	1648	60	M	187
8093	111	33	F	202
8094	584	52	F	193
8095	3226	25	M	292
8096	1487	57	M	159
8097	769	34	M	109
8098	1180	34	M	201
8099	1649	35	M	157
8100	2286	71	F	X
8101	2382	64	M	274
8102	106	40	F	242
8103	1723	44	F	108
8104	1695	45	F	112
8105	1734	56	F	250
8106	382	75	F	X
8107	2737	75	M	X
8108	261	31	F	260
8109	1823	33	M	236
8110	1317	65	F	X
8111	1359	77	M	X
8112	2703	44	F	230
8113	820	39	M	172
8114	709	40	M	215
8115	2524	70	M	X
8116	3297	36	F	252
8117	907	33	M	224
8118	2603	45	F	210
8119	663	40	F	170
8120	1320	56	M	263
8121	2623	55	F	188
8122	2690	37	F	119
8123	463	61	F	180
8124	2903	27	F	281
8125	3286	30	M	189
8126	585	42	F	118
8127	943	49	M	287
8128	2664	55	F	264
8129	158	45	M	211
8130	2320	46	M	230
8131	1851	68	F	X
8132	3310	73	F	X
8133	1327	55	F	206
8134	2718	68	F	X
8135	2669	54	F	220
8136	2569	42	M	191
8137	2107	51	M	246
8138	1382	79	M	X
8139	704	69	F	X
8140	648	18	F	280
8141	3323	24	F	273
8142	2939	61	M	179
8143	2484	28	F	283
8144	146	52	M	297
8145	2907	26	M	130
8146	3026	59	F	152
8147	1376	31	M	212
8148	1824	49	M	133
8149	245	55	M	130
8150	1584	43	F	287
8151	2349	32	M	238
8152	2486	34	F	105
8153	868	28	F	126
8154	2148	48	M	106
8155	2773	63	F	148
8156	2862	68	M	X
8157	480	45	F	195
8158	2463	72	F	X
8159	2213	56	F	299
8160	1936	72	F	X
8161	1966	44	F	159
8162	1662	39	F	132
8163	3022	77	F	X
8164	3193	33	M	146
8165	88	22	M	271
8166	1241	17	M	15
8167	573	31	F	218
8168	814	28	M	126
8169	179	23	F	121
8170	1726	76	F	X
8171	163	35	F	146
8172	2641	51	F	192
8173	1006	25	F	275
8174	3242	34	F	257
8175	2349	49	F	101
8176	2422	67	F	X
8177	2756	61	M	242
8178	203	66	F	X
8179	47	22	M	146
8180	463	18	M	126
8181	408	41	F	298
8182	1218	58	M	126
8183	2475	54	F	240
8184	930	61	M	282
8185	317	58	F	244
8186	1503	62	M	174
8187	421	66	F	X
8188	1293	25	M	286
8189	1735	18	F	109
8190	1760	62	F	220
8191	263	40	M	132
8192	1450	53	M	264
8193	2214	72	M	X
8194	1716	33	M	225
8195	428	72	F	X
8196	397	42	M	107
8197	1240	24	M	260
8198	796	72	F	X
8199	107	28	F	234
8200	98	29	F	261
8201	1904	47	M	170
8202	3302	31	M	234
8203	1281	38	M	140
8204	43	44	M	217
8205	2290	76	F	X
8206	1578	27	M	154
8207	95	76	M	X
8208	1970	61	F	106
8209	1790	30	F	183
8210	188	57	F	245
8211	385	22	M	270
8212	819	17	M	9
8213	3239	26	F	177
8214	1149	30	M	267
8215	1697	73	M	X
8216	2135	63	F	152
8217	2537	77	F	X
8218	226	76	F	X
8219	1681	63	M	113
8220	2393	65	M	X
8221	1898	47	M	248
8222	518	44	F	212
8223	3103	73	M	X
8224	1733	29	M	156
8225	296	37	F	190
8226	414	59	M	145
8227	1861	76	M	X
8228	1996	29	F	253
8229	2183	60	F	190
8230	2029	78	F	X
8231	2573	60	F	251
8232	3057	70	F	X
8233	4	58	M	232
8234	178	43	F	269
8235	746	76	F	X
8236	259	66	F	X
8237	652	68	M	X
8238	3137	71	M	X
8239	1819	36	F	201
8240	1387	34	M	205
8241	3089	47	M	270
8242	3272	39	M	227
8243	2592	60	F	131
8244	3284	71	M	X
8245	2483	19	M	105
8246	1297	69	F	X
8247	290	75	F	X
8248	803	22	M	173
8249	2531	30	F	294
8250	2022	62	F	234
8251	234	75	F	X
8252	408	29	F	128
8253	694	79	M	X
8254	1170	36	F	133
8255	562	17	F	7
8256	2478	68	M	X
8257	432	28	F	180
8258	1569	50	M	176
8259	2545	24	F	157
8260	983	63	M	184
8261	3161	79	F	X
8262	3045	71	F	X
8263	1435	41	M	258
8264	897	19	M	172
8265	2875	71	M	X
8266	3313	29	M	144
8267	778	44	M	146
8268	223	34	F	176
8269	1772	51	M	299
8270	1689	17	F	9
8271	468	55	M	172
8272	2617	53	M	267
8273	1346	40	F	215
8274	2423	16	F	7
8275	3184	37	F	244
8276	2575	37	F	202
8277	412	30	M	232
8278	2317	23	F	203
8279	626	27	M	221
8280	1276	42	M	228
8281	1012	41	M	130
8282	1678	65	F	X
8283	2498	78	F	X
8284	802	66	F	X
8285	1893	52	F	262
8286	1561	79	F	X
8287	1392	32	F	208
8288	2870	77	M	X
8289	255	65	F	X
8290	1487	23	M	171
8291	2174	27	M	257
8292	1417	54	F	226
8293	762	69	F	X
8294	2847	57	F	184
8295	1358	58	F	114
8296	565	47	M	155
8297	1392	38	F	287
8298	1579	50	F	126
8299	2504	24	M	101
8300	1091	34	M	173
8301	3138	26	F	163
8302	2960	76	M	X
8303	1619	32	F	104
8304	2910	77	F	X
8305	2665	39	M	190
8306	400	26	M	167
8307	287	35	F	240
8308	2234	39	F	180
8309	2332	25	F	184
8310	1540	78	M	X
8311	2698	64	M	122
8312	2739	76	F	X
8313	237	63	F	196
8314	3090	28	M	277
8315	815	15	F	15
8316	928	39	M	136
8317	414	73	F	X
8318	1956	19	M	129
8319	2057	33	F	250
8320	420	37	F	261
8321	29	23	F	291
8322	2396	64	M	282
8323	661	30	F	298
8324	2624	47	F	216
8325	450	16	F	9
8326	380	28	F	231
8327	2747	15	F	2
8328	2414	72	F	X
8329	1251	30	M	219
8330	3190	61	M	223
8331	2460	58	F	260
8332	2999	28	F	259
8333	356	38	M	143
8334	2302	69	M	X
8335	1697	29	F	208
8336	727	48	M	136
8337	1468	16	F	3
8338	2729	41	F	159
8339	3153	37	M	286
8340	3118	28	F	135
8341	3121	77	F	X
8342	810	79	F	X
8343	1904	77	F	X
8344	2521	78	M	X
8345	416	46	M	148
8346	3027	27	M	278
8347	600	33	F	206
8348	3193	38	M	107
8349	3075	25	M	277
8350	1340	73	M	X
8351	2508	29	F	140
8352	3299	24	F	200
8353	79	55	F	212
8354	1568	41	F	208
8355	2823	74	F	X
8356	1095	66	M	X
8357	2944	42	M	265
8358	1221	79	M	X
8359	58	31	F	185
8360	1448	58	M	177
8361	1493	24	M	154
8362	2672	77	F	X
8363	2096	61	F	209
8364	1459	52	F	295
8365	1209	67	F	X
8366	839	58	M	245
8367	2213	68	F	X
8368	1751	34	F	164
8369	1355	45	F	163
8370	2378	21	M	239
8371	1145	72	M	X
8372	213	24	M	217
8373	507	24	M	268
8374	2964	53	M	141
8375	2849	42	F	216
8376	2216	44	F	287
8377	3043	51	F	149
8378	1570	57	M	263
8379	2878	66	F	X
8380	3044	70	M	X
8381	3035	23	M	147
8382	2835	37	F	298
8383	2475	77	F	X
8384	1733	75	F	X
8385	1245	54	F	172
8386	1016	58	M	235
8387	3082	38	M	252
8388	1144	65	M	X
8389	1271	72	F	X
8390	1933	47	M	234
8391	3293	30	F	205
8392	773	36	M	107
8393	1530	71	F	X
8394	1082	76	M	X
8395	1152	44	F	209
8396	1723	37	F	130
8397	717	46	M	111
8398	2134	71	F	X
8399	104	23	M	226
8400	2191	45	F	156
8401	205	23	M	293
8402	2689	27	F	239
8403	3110	72	M	X
8404	1387	17	M	14
8405	1645	49	M	234
8406	1333	35	M	160
8407	3124	78	F	X
8408	2049	66	F	X
8409	2059	48	M	285
8410	1850	49	M	157
8411	747	29	F	112
8412	1664	20	M	280
8413	1238	46	M	199
8414	2019	66	M	X
8415	956	42	F	292
8416	2803	78	M	X
8417	518	33	F	148
8418	1439	29	F	134
8419	1032	20	F	193
8420	2053	52	M	194
8421	2742	40	M	244
8422	2160	65	M	X
8423	3052	67	F	X
8424	273	70	M	X
8425	422	73	M	X
8426	2313	72	F	X
8427	1482	27	F	171
8428	2260	57	F	294
8429	3150	65	M	X
8430	782	33	M	222
8431	2714	35	M	109
8432	1245	38	F	261
8433	2417	40	M	103
8434	3006	59	F	224
8435	2395	42	M	128
8436	2073	43	M	145
8437	976	31	M	273
8438	1744	58	M	176
8439	417	75	M	X
